"job_title","company","location","salary","job_detail","company_size","category","company_logo_url","job_url"
"STAFF MERCHANDISER (Knitting Product)","PT Warna Mardhika","Jakarta Barat","","Uraian Tugas : Memahami jenis - jenis bahan knitting, proses produksi produk knitting.Bertanggung jawab untuk memantau dan menindaklanjuti proses garmen, menangani kebutuhan sampel produksi pengembangan produk, proses produksi & pengiriman tepat waktu dari setiap pabrik,Memantau dengan cermat persetujuan akhir kain & trim stylings sebelum produksiBertanggung jawab untuk memantau waktu produksi dari menempatkan pesanan ke pabrik sampai pengiriman produksi Kualifikasi : Pengalaman minimal 3 tahun di Industri Garment Lokal, lebih disukai yang memiliki pengalaman sebagai MD Staff atau pun MD Development.Harus memiliki setidaknya Gelar Sarjana di jurusan TextilMemiliki Pengetahuan luas tentang bahan knitting,woven, washing, proses garment, proses border, embordir & detail aksesoriMemiliki banyak network dengan pemasok garmen, kain & FOB Pabrik GarmentDisiplin, cepat belajar, pekerja keras & mampu bekerja di bawah tekananMemiliki kemampuan komunikasi & negosiasi yang baikBersedia melakukan perjalanan dinas keluar kotaDapat bergabung segera","101-1,000 employees","Tekstil","","https://id.jobstreet.com/id/job/91817735?type=standard&ref=search-standalone&origin=jobCard#sol=594c611ac1e5523f10e0c95bce6a5f5ece0a08fa"
"PENJAHIT/SEWING","LIVOU","Jakarta Raya","Rp 4.000.000 per month","Kriteria: Memiliki pengalaman menjahit baju Rapi, teliti, dan bertanggung jawab Menguasai mesin jahit basic/industri Mampu bekerja sesuai target produksi Bersedia bekerja onsite di area Jakarta BaratJobdesk: Menjahit produk sesuai standar kualitas brand Memastikan hasil jahitan rapi dan presisi Membantu proses sample maupun produksi Menjaga kebersihan area kerja dan mesin","11-50 employees","Tekstil","","https://id.jobstreet.com/id/job/91551682?type=standard&ref=search-standalone&origin=jobCard#sol=716833e2961a0fa78992cdf71d62eba8a50f1feb"
"Tukang Pola dan Jahit Sample","PT Moiz Indonesia","Jakarta Utara","Rp 4.500.000 Rp 6.750.000 per month","Tugas/Tanggung jawab :Membuat pola pakaian sesuai desain (manual maupun komputerisasi)Menjahit sample sesuai standar kualitas brandMelakukan fitting, revisi dan perbaikan pada sample hingga siap produksiBekerja sama dengan tim desainKualifikasi/Persyaratan :Berpengalaman sebagai tukang pola & jahit sampleMenguasai pembuatan pola blazer, kemeja, celana, dress dan outerwearDetail-oriented, rapi dan memahami standar kualitasBisa bekerja mandiri maupun timGaji Negotiable sesuai skill dan pengalamanLingkungan kerja kreatif dan profesionalKesempatan berkembang bersama brand fashion baru","101-1,000 employees","Tekstil","https://bx-branding-gateway.cloud.seek.com.au/9ccca09b-2fb1-45d3-8833-6b6efa93e319.1/jdpLogo","https://id.jobstreet.com/id/job/91693943?type=standard&ref=search-standalone&origin=jobCard#sol=883bd956eedc19ed5ed8ebdcf1976430a407cc4a"
"Pattern Maker (Pembuat Pola)","PT Adiana Mitra Sejahtera","Jakarta Utara","IDR 5,000,000 - 7,500,000","Kualifikasi :Pendidikan minimal Diploma atau Sarjana di Tekstil/GarmentMampu membuat Pecah PolaMemiliki pengalaman kerja minimal 3 tahun di posisi yang samaMemiliki ketelitian yang baikMengerti Pattern, Grading secara manual maupun menggunakan Program KomputerBisa menghitung konsumsi penggunaan kainMemiliki keahlian dalam proses dan teknik menjahitDeskripsi Pekerjaan :Membuat, mengecek dan merevisi Pola sesuai dengan desain dan spesifikasi yang telah di tentukanMembuat Pola secara Manual dan KomputerMembuat Pola/Sampel/Desain sendiriMelakukan pengecekan hasil akhir baju bersama dengan tim desain","51-100 employees","Tekstil","https://bx-branding-gateway.cloud.seek.com.au/c42702b7-7a2d-4ac6-834a-27f608a7a6a2.1/jdpLogo","https://id.jobstreet.com/id/job/91727726?type=standard&ref=search-standalone&origin=jobCard#sol=aeaf6f3ecf3f684d97628d02d6053c8fd9bd26d5"
"Fashion Designer","Mayra (Moslem Fashion and Style For Woman)","Jakarta Barat","Rp 5.500.000 Rp 7.500.000 per month","Tanggung JawabCreative Vision: Menerjemahkan tren fashion terkini menjadi koleksi pakaian & aksesoris yang inovatif dan khas Mayra.Design Process: Merancang koleksi yang selaras dengan gaya hidup konsumen dan standar etis kami.Collaborate: Bekerja erat dengan tim Product Development untuk memastikan setiap desain siap diproduksi dengan kualitas terbaik.Project Management: Mengelola berbagai proyek desain tepat waktu dengan detail yang akurat.Research: Memantau tren pasar untuk memberikan ide segar bagi inovasi produk kami. KualifikasiPendidikan: Gelar di bidang Fashion Design, Tekstil, atau bidang terkait.Pengalaman: Minimal 2 tahun di industri fashion (lampirkan portofolio terbaik Anda!).Skill Teknis: Mahir menggunakan Adobe (Photoshop, Illustrator).Pengetahuan: Paham tentang konstruksi pakaian, material, dan proses produksi.Soft Skills: Komunikator yang baik, mampu bekerja dalam tim, dan memiliki visi desain yang tajam.","11-50 employees","Tekstil","https://bx-branding-gateway.cloud.seek.com.au/9d049ca5-77b0-4632-9907-ba09c332b1e7.2/jdpLogo","https://id.jobstreet.com/id/job/91946943?type=standard&ref=search-standalone&origin=jobCard#sol=18341d8cea925fb54b21fe704e1045278053d3a9"
"Operator Jahit","Seven Pleats","Kebayoran Lama","","Kualifikasi :1.Pengalaman di tailor/butik menjadi nilai plus2.Bisa menjahit baju dengan kualitas baik3.Terbiasa membuat baju sesuai dengan petunjuk sampel4.Terbiasa mengejar target mingguan sendiri5.Teliti, Sigap, dan jujur6.Mampu bekerja cepat dan sesuai target - - Berpengalaman- Tidak ada minimal pendidikan- Tidak ada batasan usia- Terima kandidat tanpa foto diri- Terima kandidat dari mana saja","","Tekstil","","https://id.jobstreet.com/id/job/91525796?type=standard&ref=search-standalone&origin=jobCard#sol=43585412838b30f2964cddcc98f8a56894c56137"
"Tukang Pola & Sample","Chocochips Boutique","Jakarta Barat","","Tukang PolaBertugas membuat pola dan contoh pakaian sesuai gambar desain yang diberikan, memastikan ukuran sudah pas dan sesuai standar Chocochips.TugasMembuat PolaMembuat pola pakaian sesuai gambar desain dari tim Fashion DesignerMemastikan ukuran pola sudah pas sesuai ukuran S, M, L, XL, dll.Menyesuaikan pola ke semua ukuran yang dibutuhkanMembuat Contoh PakaianMembuat contoh pakaian berdasarkan pola yang sudah dibuatIkut sesi coba pakaian bersama tim untuk cek hasilnyaMemperbaiki pola jika ada yang kurang pas setelah dicobaPenyimpanan PolaMenyimpan semua pola dengan rapi agar mudah dicari kembaliMembuat susunan pola yang efisien untuk menghemat bahan saat produksi","51-100 employees","Tekstil","","https://id.jobstreet.com/id/job/91891868?type=standard&ref=search-standalone&origin=jobCard#sol=1ef02c635647a7b1f83832a46c84ac762f7cac06"
"BODEGA - SUPERVISOR","Kanmo Group","Jakarta Raya","","Supervise daily store operations in line with SOP. Ensure quality of beverages, food, and customer service. Achieve sales targets and monitor store performance. Manage inventory and control stock levels. Lead, train, and evaluate barista team. Handle customer complaints professionally. Prepare daily reports and ensure proper cash handling.","1,001-5,000 employees","Retail & Logistik","","https://id.jobstreet.com/id/job/90721891?type=standard&ref=search-standalone&origin=jobCard#sol=ba4ba4f35d9652bab4de9bdeef3859d2f06468b5"
"kasir/ Cashier","HOC","Jakarta Selatan","Rp 3.500.000 Rp 4.500.000 per month","Job Deskripsi:Kami mencari Cashier yang teliti, ramah, dan bertanggung jawab untuk mengelola transaksi pelanggan dengan cepat dan akurat. Dalam peran ini, Anda akan menjadi bagian penting dalam memberikan pengalaman pelayanan yang menyenangkan serta memastikan proses pembayaran berjalan lancar.Tanggung Jawab:Melayani proses transaksi pembayaran (tunai maupun non-tunai)Mengoperasikan mesin kasir atau sistem POSMemberikan pelayanan yang ramah kepada pelangganMemastikan keakuratan jumlah transaksi dan kembalianMenjaga kebersihan dan kerapihan area kasirMembuat laporan penjualan harianMenangani komplain pelanggan secara profesional (jika diperlukan)Kualifikasi:Minimal lulusan SMA/SMK atau sederajatMemiliki pengalaman sebagai kasir menjadi nilai tambahJujur, teliti, dan bertanggung jawabMampu berkomunikasi dengan baikMampu bekerja dalam tim maupun individuBersedia bekerja dalam sistem shiftKeahlian yang Dibutuhkan:Kemampuan berhitung yang baikPengoperasian mesin kasir/POSCustomer service yang baikKetelitian dan manajemen waktuBenefit:Gaji kompetitifTunjangan (jika ada)Lingkungan kerja yang nyamanPeluang pengembangan karir","","Retail & Logistik","https://bx-branding-gateway.cloud.seek.com.au/a23a75dc-fa9f-47d9-8d2e-a80c07a5679d.2/jdpLogo","https://id.jobstreet.com/id/job/91578723?type=standard&ref=search-standalone&origin=jobCard#sol=8e3ff7bbca7abb9f402baa865b0a2bc9dbda616c"
"Warehouse Helper","PT Klots Interior Indonesia","Jakarta Selatan","Rp5.000.000 Rp5.500.000 per month","Pekerjaan dengan tanggung jawab tinggi menangani seluruh aktivitas pergudangan dari awal hingga barang terkirim dengan sempurna ke tempat klien.","Klots telah berdedikasi untuk mentransformasi ruang hunian melalui pilihan aksesori rumah yang eksklusif sejak tahun 2017. Didirikan dengan visi menghadirkan aksesori dan furnitur rumah berkualitas tinggi ke hunian di Indonesia, Klots menawarkan koleksi produk pilihan yang eksklusif dari para desainer serta merek furniture ternama dari seluruh dunia.Seiring berjalannya waktu, Klots berkembang menjadi salah satu tempat terkemuka dalam industri dekorasi rumah di Indonesia. Komitmen kami terhadap keunggulan dalam desain, kualitas pengerjaan, dan pelayanan pelanggan telah memperoleh kepercayaan serta loyalitas dari para klien individu maupun klien profesional dalam bidang desain interior.Saat ini kami sedang membuka lowongan pekerjaan terbaru untuk posisi Warehouse Helper. TUGAS & TANGGUNG JAWAB :- Membantu proses penerimaan, penyimpanan, dan pengeluaran barang di gudang- Membantu loading dan unloading barang- Melakukan pengecekan kondisi barang saat masuk dan keluar- Membantu pencatatan dan pengecekan stok secara berkala- Membantu proses packing dan persiapan pengiriman barang- Menjaga kerapian, kebersihan, dan keamanan area gudang- Memastikan barang disimpan dan dipindahkan sesuai standar handling- Berkoordinasi dengan tim terkait untuk mendukung kelancaran operasional gudang KUALIFIKASI PEKERJAAN :- Kondisi jasmani yang baik- Pendidikan minimal SMA/SMK atau sederajat- Terbiasa melakukan pekerjaan fisik seperti angkat barang, loading-unloading, packing, dan penataan stok- Memiliki fisik yang kuat, sehat jasmani, dan siap bekerja aktif di area gudang- Teliti, rapi, disiplin, dan bertanggung jawab- Mampu mengikuti SOP kerja dengan baik- Dapat bekerja sama dalam tim dan komunikasi yang baik- Memiliki pengalaman menangani barang pecah belah, furniture, home d cor, atau barang bernilai tinggi akan menjadi nilai tambah- Menguasai kemapuan dasar mengoperasikan komputer (microsoft office) akan menjadi nilai tambah- Domisili Jakarta dan sekitarnya lebih diutamakan","Retail & Logistik","https://bx-branding-gateway.cloud.seek.com.au/be20df48-f4e6-4c61-a07e-a6a49f1580ac.2/jdpLogo","https://id.jobstreet.com/id/job/91994422?type=standard&ref=search-standalone#sol=dae383a6b72d59fc72f89237959d9d346b23f5c9"
"Merchandiser Garment","PT. Deltacipta Saranapromosi","Jakarta Selatan","Rp 4.500.000 Rp 5.500.000 per month","Tugas dan Tanggung Jawab:Melakukan pemeriksaan kualitas pada setiap tahap proses produksi, dari penerimaan bahan baku hingga produk jadi.Memeriksa dan mengevaluasi sampel produk secara berkala untuk memastikan kesesuaian dengan spesifikasi dan standar kualitas yang ditetapkan.Mengidentifikasi dan menangani masalah kualitas, serta melakukan tindakan korektif yang diperlukan.Memberikan umpan balik dan rekomendasi kepada tim produksi untuk meningkatkan kualitas dan efisiensi proses.Berkoordinasi dengan tim terkait untuk memastikan proses perbaikan berjalan lancar.Berkoordinasi dengan CMT Luar Kualifikasi:Memiliki pengalaman minimal 1 tahun dalam posisi Quality Control di industri garment.Pemahaman yang baik tentang metode dan teknik pemeriksaan kualitas, seperti sampling, pemeriksaan visual, dan pengukuran.Kemampuan menganalisis data dan membuat laporan kualitas yang jelas dan akurat.Memiliki ketelitian, daya observasi yang kuat, dan kemampuan memecahkan masalah yang baik.Menguasai Microsoft Office.Memiliki komunikasi interpersonal yang efektif untuk berkoordinasi dengan tim terkait.Bersedia melakukan mobilitas perjalanan ke vendor (CMT)","","Retail & Logistik","https://bx-branding-gateway.cloud.seek.com.au/c3127a86-3295-44be-b1e1-468b2dc231e1.1/jdpLogo","https://id.jobstreet.com/id/job/91548237?type=standard&ref=search-standalone&origin=jobCard#sol=6e0a06e81b402471516f33ecc901779e300fcdab"
